token,token_URIs,passage_URIs,SENTENCE,synset_URIs
aduenio,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0005426,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_679,exspectatun advenio?,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01853188-v
aduenisse,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0005568,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_695,"te ut deludam contra lusorem meum, qui nunc primum te advenisse dicas, modo qui hinc abieris",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02009962-v
abieris,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0005573,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_695,"te ut deludam contra lusorem meum, qui nunc primum te advenisse dicas, modo qui hinc abieris",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02013448-v
aduenientem,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0005668,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_706,"At pol qui certa res hanc est obiurgare, quae me hódie advenientem domum noluerit salutare",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02009962-v
aduenientem,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0005703,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_711,"Quia salutare advenientem me solebas antidhac, appellare, itidem ut pudicae suos viros quae sunt solent",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02009962-v
adueniens,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0005721,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_713,eo more expertem te factam adveniens offendi domi,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02009962-v
aduenientem,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0005729,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_714,"Ecastor equidem te certo heri advenientem ílico, et salutavi et valuissesne usque exquisivi simul, mi vir, et manum prehendi et osculum tetuli tibi",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02009962-v
abii,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0005988,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_743,egone abs te abii hinc hodie cum diluculo?,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02013448-v
aduenisse,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0006138,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_758,Tun me heri advenisse dicis?,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02009962-v
abiisse,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0006143,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_758,Tun te abiisse hodie hinc negas?,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02013448-v
aduenire,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0006152,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_759,"Nego enim vero, et me advenire nunc primum aio ad te domum",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02009962-v
conuenisti,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0006231,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_767,"nimis demiror, Sosia, qui illaec illic me donatum esse aurea patera sciat, nisi tu dudum hanc convenisti et narravisti haec omnia",
perii,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0006375,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_781,"perii, Sosia",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01372423-v
praecucurristi,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0006509,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_796,"Me captas, quia tute ab navi clanculum huc alia via praecucurristi, atque hinc pateram tute exemisti atque eam huic dedisti, post hanc rursum óbsignasti clanculum",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02065423-v
aduenisse,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0006536,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_799,ain heri nos advenisse huc?,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02009962-v
Perii,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0006638,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_810,"Perii miser, quia pudicitiae huius vitium me hinc absente est additum",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01372423-v
aduenimus,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0006956,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_846,"ita nunc homines immutantur, postquam peregre advenimus",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02009962-v
Conuenit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0007017,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_853,Convenit,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00807038-v
Abeo,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0007058,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_857,"Abeo, si iubes",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02013448-v
eueniunt,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0007626,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_938,nam in hominum aetate multa eveniunt huius modi,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00340744-v
interueniunt,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0007634,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_940,"irae interveniunt, redeunt rursum in gratiam",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02631867-v
eueniunt,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0007644,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_941,"verum irae si quae forte eveniunt huius modi inter eos, rursum si reventum in gratiam est, bis tanto amici sunt inter se quam prius",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00340744-v
exit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0007735,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_955,exit Sosia,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02019450-v
aduenis,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0007748,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_957,"Sosia, optume advenis",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01853188-v
abeam,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0007866,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_970,"Numquid vis, quin abeam iam intro, ut apparentur quibus opust?",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01852660-v
aduenit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0008169,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_1005,"sed eccum Amphitruonem, advenit",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01853188-v
inuenio,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0008210,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_1010,"Naúcratem quem cónvenire vólui, in navi nón erat, neque domi neque in urbe invenio quemquam qui illum viderit",
inuenio,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0008244,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_1014,nusquam invenio Naucratem,
aduenienti,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0008479,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Fragmentum_Fr.8/Linea_1,Quaeso advenienti morbo medicari iube,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00340744-v
ingredi,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0008563,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Fragmentum_Fr.17/Linea_1,"Nilne te pudet, sceleste, populi in conspectum ingredi?",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00149403-v
abeo,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0008577,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_1035,"ego abeo, mihi negotium est",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02013448-v
abeas,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0008597,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_1037,"Blepharo, quaeso ut advocatus mi adsis neve abeas",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01852660-v
Perii,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0008615,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_1039,Perii miser,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01372423-v
aduenit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0008850,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_1065,et tibi et tuis propitius caeli cultor advenit,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01853188-v
accúrro,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0008881,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_1069,"accúrro, ut sciscam quíd velit",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02065423-v
Perii,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0008940,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_1076,Perii,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01372423-v
egressa,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0008969,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_1079,sed quid tu foras egressa es?,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02019450-v
deuolant,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0009218,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_1108,"Magis iam faxo mira dices. postquam in cunas conditust, devolant angues iubati deorsum in impluvium duo maximi",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01846010-v
abi,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/Plautus_Amphitruo_PlAmphi.BPN_t_0009357,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PlautusAmphitruo/CiteStructure/Versus_1126,"abi domum, iube vasa pura actutum adornari mihi, ut Iovis supremi multis hostiis pacem expetam",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02013448-v
adire,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/Propertius_PropertiusElegiae_Propert1.BPN_t_0000505,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/CiteStructure/Liber_1/Poema_3/Versus_12,"hanc ego, nondum etiam sensus deperditus omnis, molliter impresso conor adire toro",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02009962-v
praecurrens,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/Propertius_PropertiusElegiae_Propert1.BPN_t_0000615,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/CiteStructure/Liber_1/Poema_3/Versus_31,"donec diversas praecurrens luna fenestras, luna moraturis sedula luminibus, compositos levibus radiis patefecit ocellos",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01916152-v
abire,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/Propertius_PropertiusElegiae_Propert1.BPN_t_0000716,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/CiteStructure/Liber_1/Poema_4/Versus_2,"Quid mihi tam multas laudando, Basse, puellas mutatum domina cogis abire mea?",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00615748-v
perire,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/Propertius_PropertiusElegiae_Propert1.BPN_t_0000776,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/CiteStructure/Liber_1/Poema_4/Versus_12,"sunt maiora, quibus, Basse, perire iuvat",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01788772-v
inueniam,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/Propertius_PropertiusElegiae_Propert1.BPN_t_0000884,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/CiteStructure/Liber_1/Poema_4/Versus_28,"maneat sic semper, adoro, nec quicquam ex illa quod querar inveniam!",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02290474-v
abire,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/Propertius_PropertiusElegiae_Propert1.BPN_t_0001017,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/CiteStructure/Liber_1/Poema_5/Versus_20,tum grave servitium nostrae cogere puellae discere et exclusum quid sit abire domum,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02008888-v
succurrere,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/Propertius_PropertiusElegiae_Propert1.BPN_t_0001036,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/CiteStructure/Liber_1/Poema_5/Versus_23,nec tibi nobilitas poterit succurrere amanti,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02554407-v
pereat,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/Propertius_PropertiusElegiae_Propert1.BPN_t_0001168,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/CiteStructure/Liber_1/Poema_6/Versus_12,"a pereat, si quis lentus amare potest!",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01372423-v
anteire,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/Propertius_PropertiusElegiae_Propert1.BPN_t_0001215,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/CiteStructure/Liber_1/Poema_6/Versus_19,"tu patrui meritas conare anteire securis, et vetera oblitis iura refer sociis",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01108050-v
subire,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/Propertius_PropertiusElegiae_Propert1.BPN_t_0001287,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/CiteStructure/Liber_1/Poema_6/Versus_30,hanc me militiam fata subire volunt,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02114536-v
subit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/Propertius_PropertiusElegiae_Propert1.BPN_t_0001962,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/CiteStructure/Liber_1/Poema_9/Versus_26,"acrius illa subit, Pontice, si qua tua est, quippe ubi non liceat vacuos seducere ocellos, nec vigilare alio nomine cedat Amor",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01424276-v
pereas,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/Propertius_PropertiusElegiae_Propert1.BPN_t_0002018,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/CiteStructure/Liber_1/Poema_9/Versus_34,dicere quo pereas saepe in amore levat,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01788772-v
subit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/Propertius_PropertiusElegiae_Propert1.BPN_t_0002234,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/CiteStructure/Liber_1/Poema_11/Versus_5,"Ecquid te mediis cessantem, Cynthia, Bais, qua iacet Herculeis semita litoribus, et modo Thesproti mirantem subdita regno proxima Misenis aequora nobilibus, nostri cura subit memores a!",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02629812-v
pereant,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/Propertius_PropertiusElegiae_Propert1.BPN_t_0002391,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/CiteStructure/Liber_1/Poema_11/Versus_30,"a pereant Baiae, crimen amoris, aquae!",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01372423-v
abire,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/Propertius_PropertiusElegiae_Propert1.BPN_t_0002577,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/CiteStructure/Liber_1/Poema_13/Versus_8,"dum tibi deceptis augetur fama puellis, certus et in nullo quaeris amore moram, perditus in quadam tardis pallescere curis incipis, et primo lapsus abire gradu",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02018017-v
periturus,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/Propertius_PropertiusElegiae_Propert1.BPN_t_0002738,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/CiteStructure/Liber_1/Poema_13/Versus_33,"tu vero quoniam semel es periturus amore, utere",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01372423-v
perire,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/Propertius_PropertiusElegiae_Propert1.BPN_t_0002848,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/CiteStructure/Liber_1/Poema_14/Versus_14,"quae maneant, dum me fata perire volent!",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00359085-v
subire,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/Propertius_PropertiusElegiae_Propert1.BPN_t_0002884,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/CiteStructure/Liber_1/Poema_14/Versus_20,"illa neque Arabium metuit transcendere limen nec timet ostrino, Tulle, subire toro, et miserum toto iuvenem versare cubili",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02020375-v
pereo,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/Propertius_PropertiusElegiae_Propert1.BPN_t_0003151,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/CiteStructure/Liber_1/Poema_15/Versus_41,"quis ego nunc pereo, similis moniturus amantis ‘O nullis tutum credere blanditiis!",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01788772-v
pereat,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/Propertius_PropertiusElegiae_Propert1.BPN_t_0003524,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/CiteStructure/Liber_1/Poema_17/Versus_13,"a pereat, quicumque ratis et vela paravit primus et invito gurgite fecit iter!",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/01372423-v
occurrit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/Propertius_PropertiusElegiae_Propert1.BPN_t_0004015,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/CiteStructure/Liber_1/Poema_20/Versus_3,"Hoc pro continuo te, Galle, monemus amore, (id tibi ne vacuo defluat ex animo) saepe imprudenti fortuna occurrit amanti",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/00340744-v
adire,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/Propertius_PropertiusElegiae_Propert1.BPN_t_0004079,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/CiteStructure/Liber_1/Poema_20/Versus_14,"ne tibi sit duros montes et frigida saxa, Galle, neque expertos semper adire lacus",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02009962-v
egressam,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/Propertius_PropertiusElegiae_Propert1.BPN_t_0004098,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/CiteStructure/Liber_1/Poema_20/Versus_18,"namque ferunt olim Pagasae navalibus Argon egressam longe Phasidos isse viam, et iam praeteritis labentem Athamantidos undis Mysorum scopulis applicuisse ratem",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02019450-v
effugere,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/Propertius_PropertiusElegiae_Propert1.BPN_t_0004336,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/CiteStructure/Liber_1/Poema_21/Versus_8,Gallum per medios ereptum Caesaris ensis effugere ignotas non potuisse manus,http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02078305-v
inuenerit,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/Propertius_PropertiusElegiae_Propert1.BPN_t_0004345,http://lila-erc.eu/data/corpora/Lasla/id/corpus/PropertiusPropertius%20Elegiae/CiteStructure/Liber_1/Poema_21/Versus_9,"et quaecumque super dispersa invenerit ossa montibus Etruscis, haec sciat esse",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02253273-v
transeant,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0000016,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_1/Paragraphus_1,"Omnis homines, qui sese student praestare ceteris animalibus, summa ope niti decet, ne vitam silentio transeant veluti pecora, quae natura prona atque ventri oboedientia finxit",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02076777-v
prouenere,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/Sallustius_Catilina_SalCatil.BPN_t_0001171,http://lila-erc.eu/data/corpora/Lasla/id/corpus/SallustiusCatilina/CiteStructure/Capitulum_8/Paragraphus_3,"Sed quia provenere ibi scriptorum magna ingenia, per terrarum orbem Atheniensium facta pro maxumis celebrantur",http://lila-erc.eu/data/lexicalResources/LatinWordNet/id/LexicalConcept/02629812-v
